INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
IncomeElasticity,,,,,,,
,,,,,,,
region,energy.final.demand,year,income.elasticity,,,,
GJ,Paper and Pulp,2065,0.602078838,,,,
GJ,Paper and Pulp,2070,0.590433637,,,,
GJ,Paper and Pulp,2075,0.572130484,,,,
GJ,Paper and Pulp,2080,0.571901994,,,,
GJ,Paper and Pulp,2085,0.552906098,,,,
GJ,Paper and Pulp,2090,0.583578651,,,,
GJ,Paper and Pulp,2095,0.562469768,,,,
GJ,Paper and Pulp,2100,0.541451033,,,,
HP,Paper and Pulp,2015,3,,,,
HP,Paper and Pulp,2025,0.834303298,,,,
HP,Paper and Pulp,2030,0.80691598,,,,
HP,Paper and Pulp,2035,0.794202488,,,,
HP,Paper and Pulp,2040,0.767020688,,,,
HP,Paper and Pulp,2045,0.757503375,,,,
HP,Paper and Pulp,2050,0.754111226,,,,
HP,Paper and Pulp,2055,0.645094786,,,,
HP,Paper and Pulp,2060,0.634306353,,,,
HP,Paper and Pulp,2065,0.612356266,,,,
HP,Paper and Pulp,2070,0.610092722,,,,
HP,Paper and Pulp,2075,0.590983981,,,,
HP,Paper and Pulp,2080,0.571871809,,,,
HP,Paper and Pulp,2085,0.604719016,,,,
HP,Paper and Pulp,2090,0.58377835,,,,
HP,Paper and Pulp,2095,0.562261749,,,,
HP,Paper and Pulp,2100,0.54156947,,,,
HR,Paper and Pulp,2015,3,,,,
HR,Paper and Pulp,2025,0.834303785,,,,
HR,Paper and Pulp,2030,0.806915809,,,,
HR,Paper and Pulp,2035,0.794202984,,,,
HR,Paper and Pulp,2040,0.767038057,,,,
HR,Paper and Pulp,2045,0.757485603,,,,
HR,Paper and Pulp,2050,0.754117316,,,,
HR,Paper and Pulp,2055,0.65633552,,,,
HR,Paper and Pulp,2060,0.634324912,,,,
HR,Paper and Pulp,2065,0.612359752,,,,
HR,Paper and Pulp,2070,0.610057257,,,,
HR,Paper and Pulp,2075,0.590961293,,,,
HR,Paper and Pulp,2080,0.571916216,,,,
HR,Paper and Pulp,2085,0.604755219,,,,
HR,Paper and Pulp,2090,0.583577814,,,,
HR,Paper and Pulp,2095,0.562460545,,,,
HR,Paper and Pulp,2100,0.541438911,,,,
JH,Paper and Pulp,2015,3,,,,
JH,Paper and Pulp,2025,0.82169267,,,,
JH,Paper and Pulp,2030,0.806754578,,,,
JH,Paper and Pulp,2035,0.780459929,,,,
JH,Paper and Pulp,2040,0.766851526,,,,
JH,Paper and Pulp,2045,0.758311518,,,,
JH,Paper and Pulp,2050,0.753119737,,,,
JH,Paper and Pulp,2055,0.644951236,,,,
JH,Paper and Pulp,2060,0.633747244,,,,
JH,Paper and Pulp,2065,0.611878664,,,,
JH,Paper and Pulp,2070,0.609806098,,,,
JH,Paper and Pulp,2075,0.589824203,,,,
JH,Paper and Pulp,2080,0.57140661,,,,
JH,Paper and Pulp,2085,0.60914939,,,,
JH,Paper and Pulp,2090,0.588211395,,,,
JH,Paper and Pulp,2095,0.563145441,,,,
JH,Paper and Pulp,2100,0.538813423,,,,
JK,Paper and Pulp,2015,3,,,,
JK,Paper and Pulp,2025,0.834303179,,,,
JK,Paper and Pulp,2030,0.806915985,,,,
JK,Paper and Pulp,2035,0.794203393,,,,
JK,Paper and Pulp,2040,0.767043593,,,,
JK,Paper and Pulp,2045,0.757478311,,,,
JK,Paper and Pulp,2050,0.75411762,,,,
JK,Paper and Pulp,2055,0.656326229,,,,
JK,Paper and Pulp,2060,0.634329816,,,,
JK,Paper and Pulp,2065,0.612362765,,,,
JK,Paper and Pulp,2070,0.610072748,,,,
JK,Paper and Pulp,2075,0.590943531,,,,
JK,Paper and Pulp,2080,0.571905375,,,,
JK,Paper and Pulp,2085,0.604755404,,,,
JK,Paper and Pulp,2090,0.583632255,,,,
JK,Paper and Pulp,2095,0.562439015,,,,
JK,Paper and Pulp,2100,0.541445029,,,,
KA,Paper and Pulp,2015,3,,,,
KA,Paper and Pulp,2025,0.834743077,,,,
KA,Paper and Pulp,2030,0.806883523,,,,
KA,Paper and Pulp,2035,0.794149418,,,,
KA,Paper and Pulp,2040,0.767038015,,,,
KA,Paper and Pulp,2045,0.758043861,,,,
KA,Paper and Pulp,2050,0.754973789,,,,
KA,Paper and Pulp,2055,0.656628796,,,,
KA,Paper and Pulp,2060,0.633940178,,,,
KA,Paper and Pulp,2065,0.611753581,,,,
KA,Paper and Pulp,2070,0.608794645,,,,
KA,Paper and Pulp,2075,0.590907247,,,,
KA,Paper and Pulp,2080,0.571820157,,,,
KA,Paper and Pulp,2085,0.607961888,,,,
KA,Paper and Pulp,2090,0.584451245,,,,
KA,Paper and Pulp,2095,0.56689699,,,,
KA,Paper and Pulp,2100,0.539884184,,,,
KL,Paper and Pulp,2015,3,,,,
KL,Paper and Pulp,2025,0.834303789,,,,
KL,Paper and Pulp,2030,0.806915272,,,,
KL,Paper and Pulp,2035,0.794204802,,,,
KL,Paper and Pulp,2040,0.767031514,,,,
KL,Paper and Pulp,2045,0.757500568,,,,
KL,Paper and Pulp,2050,0.754105527,,,,
KL,Paper and Pulp,2055,0.656330017,,,,
KL,Paper and Pulp,2060,0.634329169,,,,
KL,Paper and Pulp,2065,0.61235766,,,,
KL,Paper and Pulp,2070,0.610063697,,,,
KL,Paper and Pulp,2075,0.59095987,,,,
KL,Paper and Pulp,2080,0.571917846,,,,
KL,Paper and Pulp,2085,0.604764912,,,,
KL,Paper and Pulp,2090,0.583573358,,,,
KL,Paper and Pulp,2095,0.562463158,,,,
KL,Paper and Pulp,2100,0.541437555,,,,
LA,Paper and Pulp,2015,3,,,,
LA,Paper and Pulp,2025,0.888442211,,,,
LA,Paper and Pulp,2030,0.814070352,,,,
LA,Paper and Pulp,2035,0.735678392,,,,
LA,Paper and Pulp,2040,0.654271357,,,,
LA,Paper and Pulp,2045,0.572864322,,,,
LA,Paper and Pulp,2050,0.493467337,,,,
LA,Paper and Pulp,2055,0.419095477,,,,
LA,Paper and Pulp,2060,0.353768844,,,,
LA,Paper and Pulp,2065,0.331658291,,,,
LA,Paper and Pulp,2070,0.312562814,,,,
LA,Paper and Pulp,2075,0.293467337,,,,
LA,Paper and Pulp,2080,0.27638191,,,,
LA,Paper and Pulp,2085,0.260301508,,,,
LA,Paper and Pulp,2090,0.257286432,,,,
LA,Paper and Pulp,2095,0.253266332,,,,
LA,Paper and Pulp,2100,0.249246231,,,,
LD,Paper and Pulp,2015,3,,,,
LD,Paper and Pulp,2025,0.888442211,,,,
LD,Paper and Pulp,2030,0.814070352,,,,
LD,Paper and Pulp,2035,0.735678392,,,,
LD,Paper and Pulp,2040,0.654271357,,,,
LD,Paper and Pulp,2045,0.572864322,,,,
LD,Paper and Pulp,2050,0.493467337,,,,
LD,Paper and Pulp,2055,0.419095477,,,,
LD,Paper and Pulp,2060,0.353768844,,,,
LD,Paper and Pulp,2065,0.331658291,,,,
LD,Paper and Pulp,2070,0.312562814,,,,
LD,Paper and Pulp,2075,0.293467337,,,,
LD,Paper and Pulp,2080,0.27638191,,,,
LD,Paper and Pulp,2085,0.260301508,,,,
LD,Paper and Pulp,2090,0.257286432,,,,
LD,Paper and Pulp,2095,0.253266332,,,,
LD,Paper and Pulp,2100,0.249246231,,,,
MH,Paper and Pulp,2015,4,,,,
MH,Paper and Pulp,2025,0.822117912,,,,
MH,Paper and Pulp,2030,0.79559416,,,,
MH,Paper and Pulp,2035,0.780159904,,,,
MH,Paper and Pulp,2040,0.767033996,,,,
MH,Paper and Pulp,2045,0.740432057,,,,
MH,Paper and Pulp,2050,0.73023847,,,,
MH,Paper and Pulp,2055,0.645089621,,,,
MH,Paper and Pulp,2060,0.62356564,,,,
MH,Paper and Pulp,2065,0.612359883,,,,
MH,Paper and Pulp,2070,0.590436366,,,,
MH,Paper and Pulp,2075,0.590960566,,,,
MH,Paper and Pulp,2080,0.571909695,,,,
MH,Paper and Pulp,2085,0.6047706,,,,
MH,Paper and Pulp,2090,0.583576121,,,,
MH,Paper and Pulp,2095,0.562463968,,,,
MH,Paper and Pulp,2100,0.541449537,,,,
ML,Paper and Pulp,2015,3,,,,
ML,Paper and Pulp,2025,0.822119586,,,,
ML,Paper and Pulp,2030,0.806915285,,,,
ML,Paper and Pulp,2035,0.780160032,,,,
ML,Paper and Pulp,2040,0.767029344,,,,
ML,Paper and Pulp,2045,0.757519584,,,,
ML,Paper and Pulp,2050,0.754006536,,,,
ML,Paper and Pulp,2055,0.645130422,,,,
ML,Paper and Pulp,2060,0.634276584,,,,
ML,Paper and Pulp,2065,0.612373578,,,,
ML,Paper and Pulp,2070,0.610054481,,,,
ML,Paper and Pulp,2075,0.591035953,,,,
ML,Paper and Pulp,2080,0.571844085,,,,
ML,Paper and Pulp,2085,0.604981942,,,,
ML,Paper and Pulp,2090,0.583418073,,,,
ML,Paper and Pulp,2095,0.562481909,,,,
ML,Paper and Pulp,2100,0.541509535,,,,
MN,Paper and Pulp,2015,3,,,,
MN,Paper and Pulp,2025,0.834304076,,,,
MN,Paper and Pulp,2030,0.822011224,,,,
MN,Paper and Pulp,2035,0.794203237,,,,
MN,Paper and Pulp,2040,0.785381778,,,,
MN,Paper and Pulp,2045,0.757513779,,,,
MN,Paper and Pulp,2050,0.754006779,,,,
MN,Paper and Pulp,2055,0.656333296,,,,
MN,Paper and Pulp,2060,0.634372128,,,,
MN,Paper and Pulp,2065,0.632911083,,,,
MN,Paper and Pulp,2070,0.609972535,,,,
MN,Paper and Pulp,2075,0.591058124,,,,
MN,Paper and Pulp,2080,0.626111264,,,,
MN,Paper and Pulp,2085,0.604644532,,,,
MN,Paper and Pulp,2090,0.583616259,,,,
MN,Paper and Pulp,2095,0.562724572,,,,
MN,Paper and Pulp,2100,0.541168904,,,,
MP,Paper and Pulp,2015,3,,,,
MP,Paper and Pulp,2025,0.82211894,,,,
MP,Paper and Pulp,2030,0.795594003,,,,
MP,Paper and Pulp,2035,0.780159927,,,,
MP,Paper and Pulp,2040,0.767034581,,,,
MP,Paper and Pulp,2045,0.740431741,,,,
MP,Paper and Pulp,2050,0.730238616,,,,
MP,Paper and Pulp,2055,0.645088631,,,,
MP,Paper and Pulp,2060,0.62356676,,,,
MP,Paper and Pulp,2065,0.612360047,,,,
MP,Paper and Pulp,2070,0.590436228,,,,
MP,Paper and Pulp,2075,0.590958916,,,,
MP,Paper and Pulp,2080,0.571909407,,,,
MP,Paper and Pulp,2085,0.552907642,,,,
MP,Paper and Pulp,2090,0.583560704,,,,
MP,Paper and Pulp,2095,0.562462089,,,,
MP,Paper and Pulp,2100,0.541456246,,,,
MZ,Paper and Pulp,2015,3,,,,
MZ,Paper and Pulp,2025,0.834303346,,,,
MZ,Paper and Pulp,2030,0.822011097,,,,
MZ,Paper and Pulp,2035,0.794203265,,,,
MZ,Paper and Pulp,2040,0.785460118,,,,
MZ,Paper and Pulp,2045,0.757385185,,,,
MZ,Paper and Pulp,2050,0.754169387,,,,
MZ,Paper and Pulp,2055,0.656260402,,,,
MZ,Paper and Pulp,2060,0.6343229,,,,
MZ,Paper and Pulp,2065,0.633114041,,,,
MZ,Paper and Pulp,2070,0.610045237,,,,
MZ,Paper and Pulp,2075,0.590768269,,,,
MZ,Paper and Pulp,2080,0.626766962,,,,
MZ,Paper and Pulp,2085,0.605340453,,,,
MZ,Paper and Pulp,2090,0.582269089,,,,
MZ,Paper and Pulp,2095,0.563008055,,,,
MZ,Paper and Pulp,2100,0.542417025,,,,
NL,Paper and Pulp,2015,3,,,,
NL,Paper and Pulp,2025,0.83430313,,,,
NL,Paper and Pulp,2030,0.822012526,,,,
NL,Paper and Pulp,2035,0.794203204,,,,
NL,Paper and Pulp,2040,0.78530762,,,,
NL,Paper and Pulp,2045,0.783172528,,,,
NL,Paper and Pulp,2050,0.75409074,,,,
NL,Paper and Pulp,2055,0.656300501,,,,
NL,Paper and Pulp,2060,0.634344918,,,,
NL,Paper and Pulp,2065,0.632859623,,,,
NL,Paper and Pulp,2070,0.610193476,,,,
NL,Paper and Pulp,2075,0.591033425,,,,
NL,Paper and Pulp,2080,0.625109412,,,,
NL,Paper and Pulp,2085,0.604802541,,,,
NL,Paper and Pulp,2090,0.583576762,,,,
NL,Paper and Pulp,2095,0.562503968,,,,
NL,Paper and Pulp,2100,0.541556489,,,,
OD,Paper and Pulp,2015,4,,,,
OD,Paper and Pulp,2025,0.822118945,,,,
OD,Paper and Pulp,2030,0.795593879,,,,
OD,Paper and Pulp,2035,0.780159551,,,,
OD,Paper and Pulp,2040,0.767033151,,,,
OD,Paper and Pulp,2045,0.740433235,,,,
OD,Paper and Pulp,2050,0.730241197,,,,
OD,Paper and Pulp,2055,0.645086322,,,,
OD,Paper and Pulp,2060,0.634329361,,,,
OD,Paper and Pulp,2065,0.612358818,,,,
OD,Paper and Pulp,2070,0.590436797,,,,
OD,Paper and Pulp,2075,0.590953205,,,,
OD,Paper and Pulp,2080,0.571906475,,,,
OD,Paper and Pulp,2085,0.604812852,,,,
OD,Paper and Pulp,2090,0.58354247,,,,
OD,Paper and Pulp,2095,0.562501134,,,,
OD,Paper and Pulp,2100,0.5414276,,,,
PB,Paper and Pulp,2015,4,,,,
PB,Paper and Pulp,2025,0.822118749,,,,
PB,Paper and Pulp,2030,0.795593816,,,,
PB,Paper and Pulp,2035,0.780159515,,,,
PB,Paper and Pulp,2040,0.767034565,,,,
PB,Paper and Pulp,2045,0.757492804,,,,
PB,Paper and Pulp,2050,0.730244597,,,,
PB,Paper and Pulp,2055,0.645085754,,,,
PB,Paper and Pulp,2060,0.634326916,,,,
PB,Paper and Pulp,2065,0.612363731,,,,
PB,Paper and Pulp,2070,0.610063409,,,,
PB,Paper and Pulp,2075,0.590951512,,,,
PB,Paper and Pulp,2080,0.571920186,,,,
PB,Paper and Pulp,2085,0.604750746,,,,
PB,Paper and Pulp,2090,0.583554841,,,,
PB,Paper and Pulp,2095,0.562450435,,,,
PB,Paper and Pulp,2100,0.541494115,,,,
PC,Paper and Pulp,2015,3,,,,
PC,Paper and Pulp,2025,0.822118801,,,,
PC,Paper and Pulp,2030,0.80691582,,,,
PC,Paper and Pulp,2035,0.78015963,,,,
PC,Paper and Pulp,2040,0.767049507,,,,
PC,Paper and Pulp,2045,0.757462764,,,,
PC,Paper and Pulp,2050,0.754053179,,,,
PC,Paper and Pulp,2055,0.645129174,,,,
PC,Paper and Pulp,2060,0.634329744,,,,
PC,Paper and Pulp,2065,0.612303393,,,,
PC,Paper and Pulp,2070,0.610003587,,,,
PC,Paper and Pulp,2075,0.590957231,,,,
PC,Paper and Pulp,2080,0.571901913,,,,
PC,Paper and Pulp,2085,0.60539718,,,,
PC,Paper and Pulp,2090,0.583761346,,,,
PC,Paper and Pulp,2095,0.561825115,,,,
PC,Paper and Pulp,2100,0.541612086,,,,
RJ,Paper and Pulp,2015,3,,,,
RJ,Paper and Pulp,2025,0.82211898,,,,
RJ,Paper and Pulp,2030,0.795594259,,,,
RJ,Paper and Pulp,2035,0.780159722,,,,
RJ,Paper and Pulp,2040,0.767032812,,,,
RJ,Paper and Pulp,2045,0.740432344,,,,
RJ,Paper and Pulp,2050,0.730239925,,,,
RJ,Paper and Pulp,2055,0.645088263,,,,
RJ,Paper and Pulp,2060,0.623566938,,,,
RJ,Paper and Pulp,2065,0.612360254,,,,
RJ,Paper and Pulp,2070,0.590434464,,,,
RJ,Paper and Pulp,2075,0.590963355,,,,
RJ,Paper and Pulp,2080,0.571907737,,,,
RJ,Paper and Pulp,2085,0.604762524,,,,
RJ,Paper and Pulp,2090,0.583576535,,,,
RJ,Paper and Pulp,2095,0.562478872,,,,
RJ,Paper and Pulp,2100,0.541437662,,,,
SK,Paper and Pulp,2015,3,,,,
SK,Paper and Pulp,2025,0.834303074,,,,
SK,Paper and Pulp,2030,0.806916092,,,,
SK,Paper and Pulp,2035,0.794203079,,,,
SK,Paper and Pulp,2040,0.766844179,,,,
SK,Paper and Pulp,2045,0.757971322,,,,
SK,Paper and Pulp,2050,0.753539164,,,,
SK,Paper and Pulp,2055,0.645074657,,,,
SK,Paper and Pulp,2060,0.634472296,,,,
SK,Paper and Pulp,2065,0.612241357,,,,
SK,Paper and Pulp,2070,0.610005566,,,,
SK,Paper and Pulp,2075,0.591102777,,,,
SK,Paper and Pulp,2080,0.572148806,,,,
SK,Paper and Pulp,2085,0.603244359,,,,
SK,Paper and Pulp,2090,0.584873407,,,,
SK,Paper and Pulp,2095,0.561160603,,,,
SK,Paper and Pulp,2100,0.542899138,,,,
TN,Paper and Pulp,2015,2,,,,
TN,Paper and Pulp,2025,0.822119081,,,,
TN,Paper and Pulp,2030,0.795594001,,,,
TN,Paper and Pulp,2035,0.780159921,,,,
TN,Paper and Pulp,2040,0.767035274,,,,
TN,Paper and Pulp,2045,0.74043076,,,,
TN,Paper and Pulp,2050,0.730238463,,,,
TN,Paper and Pulp,2055,0.64508798,,,,
TN,Paper and Pulp,2060,0.623566903,,,,
TN,Paper and Pulp,2065,0.612361956,,,,
TN,Paper and Pulp,2070,0.590434237,,,,
TN,Paper and Pulp,2075,0.590962406,,,,
TN,Paper and Pulp,2080,0.571912562,,,,
TN,Paper and Pulp,2085,0.604745334,,,,
TN,Paper and Pulp,2090,0.583568729,,,,
TN,Paper and Pulp,2095,0.562472631,,,,
TN,Paper and Pulp,2100,0.541467328,,,,
TR,Paper and Pulp,2015,3,,,,
TR,Paper and Pulp,2025,0.834303715,,,,
TR,Paper and Pulp,2030,0.82201147,,,,
TR,Paper and Pulp,2035,0.794203516,,,,
TR,Paper and Pulp,2040,0.785293702,,,,
TR,Paper and Pulp,2045,0.757578845,,,,
TR,Paper and Pulp,2050,0.754051789,,,,
TR,Paper and Pulp,2055,0.656309645,,,,
TR,Paper and Pulp,2060,0.634365864,,,,
TR,Paper and Pulp,2065,0.632832734,,,,
TR,Paper and Pulp,2070,0.610109663,,,,
TR,Paper and Pulp,2075,0.590891268,,,,
TR,Paper and Pulp,2080,0.626133492,,,,
TR,Paper and Pulp,2085,0.604697932,,,,
TR,Paper and Pulp,2090,0.58356982,,,,
TR,Paper and Pulp,2095,0.562579109,,,,
TR,Paper and Pulp,2100,0.541742837,,,,
TS,Paper and Pulp,2015,2,,,,
TS,Paper and Pulp,2025,0.82211892,,,,
TS,Paper and Pulp,2030,0.806915028,,,,
TS,Paper and Pulp,2035,0.780159698,,,,
TS,Paper and Pulp,2040,0.767032225,,,,
TS,Paper and Pulp,2045,0.75749997,,,,
TS,Paper and Pulp,2050,0.730239956,,,,
TS,Paper and Pulp,2055,0.645085354,,,,
TS,Paper and Pulp,2060,0.634329929,,,,
TS,Paper and Pulp,2065,0.612356348,,,,
TS,Paper and Pulp,2070,0.590436221,,,,
TS,Paper and Pulp,2075,0.590970113,,,,
TS,Paper and Pulp,2080,0.571911569,,,,
TS,Paper and Pulp,2085,0.604769432,,,,
TS,Paper and Pulp,2090,0.583534703,,,,
TS,Paper and Pulp,2095,0.562504703,,,,
TS,Paper and Pulp,2100,0.541414489,,,,
UK,Paper and Pulp,2015,3,,,,
UK,Paper and Pulp,2025,0.834304677,,,,
UK,Paper and Pulp,2030,0.806915632,,,,
UK,Paper and Pulp,2035,0.794203097,,,,
UK,Paper and Pulp,2040,0.785348929,,,,
UK,Paper and Pulp,2045,0.757482767,,,,
UK,Paper and Pulp,2050,0.754090831,,,,
UK,Paper and Pulp,2055,0.65635467,,,,
UK,Paper and Pulp,2060,0.634317866,,,,
UK,Paper and Pulp,2065,0.632935053,,,,
UK,Paper and Pulp,2070,0.610062458,,,,
UK,Paper and Pulp,2075,0.590937082,,,,
UK,Paper and Pulp,2080,0.626072633,,,,
UK,Paper and Pulp,2085,0.604819123,,,,
UK,Paper and Pulp,2090,0.583604967,,,,
UK,Paper and Pulp,2095,0.562443669,,,,
UK,Paper and Pulp,2100,0.541469544,,,,
UP,Paper and Pulp,2015,4,,,,
UP,Paper and Pulp,2025,0.812641307,,,,
UP,Paper and Pulp,2030,0.786787377,,,,
UP,Paper and Pulp,2035,0.769627154,,,,
UP,Paper and Pulp,2040,0.753957435,,,,
UP,Paper and Pulp,2045,0.74043127,,,,
UP,Paper and Pulp,2050,0.730238788,,,,
UP,Paper and Pulp,2055,0.638340863,,,,
UP,Paper and Pulp,2060,0.623566756,,,,
UP,Paper and Pulp,2065,0.602078082,,,,
UP,Paper and Pulp,2070,0.590436672,,,,
UP,Paper and Pulp,2075,0.572128274,,,,
UP,Paper and Pulp,2080,0.571908702,,,,
UP,Paper and Pulp,2085,0.552904957,,,,
UP,Paper and Pulp,2090,0.583573828,,,,
UP,Paper and Pulp,2095,0.562469128,,,,
UP,Paper and Pulp,2100,0.541445306,,,,
WB,Paper and Pulp,2015,4,,,,
WB,Paper and Pulp,2025,0.822119261,,,,
WB,Paper and Pulp,2030,0.795593801,,,,
WB,Paper and Pulp,2035,0.780159401,,,,
WB,Paper and Pulp,2040,0.767033006,,,,
WB,Paper and Pulp,2045,0.740432342,,,,
WB,Paper and Pulp,2050,0.730237617,,,,
WB,Paper and Pulp,2055,0.645090143,,,,
WB,Paper and Pulp,2060,0.634324674,,,,
WB,Paper and Pulp,2065,0.612360668,,,,
WB,Paper and Pulp,2070,0.590434276,,,,
WB,Paper and Pulp,2075,0.590964506,,,,
WB,Paper and Pulp,2080,0.571903589,,,,
WB,Paper and Pulp,2085,0.604781265,,,,
WB,Paper and Pulp,2090,0.583580887,,,,
WB,Paper and Pulp,2095,0.562467927,,,,
WB,Paper and Pulp,2100,0.541427383,,,,
AN,Food Processing,2015,0.3,,,,
AN,Food Processing,2025,0.822118858,,,,
AN,Food Processing,2030,0.806916024,,,,
AN,Food Processing,2035,0.780159276,,,,
AN,Food Processing,2040,0.766865049,,,,
AN,Food Processing,2045,0.757281015,,,,
AN,Food Processing,2050,0.755162014,,,,
AN,Food Processing,2055,0.644998026,,,,
AN,Food Processing,2060,0.634023508,,,,
AN,Food Processing,2065,0.612659757,,,,
AN,Food Processing,2070,0.610380111,,,,
AN,Food Processing,2075,0.590960971,,,,
AN,Food Processing,2080,0.571341231,,,,
AN,Food Processing,2085,0.604751195,,,,
AN,Food Processing,2090,0.584612149,,,,
AN,Food Processing,2095,0.560459999,,,,
AN,Food Processing,2100,0.543416033,,,,
AP,Food Processing,2015,0.3,,,,
AP,Food Processing,2025,0.822118896,,,,
AP,Food Processing,2030,0.806915764,,,,
AP,Food Processing,2035,0.780159642,,,,
AP,Food Processing,2040,0.767035022,,,,
AP,Food Processing,2045,0.757490666,,,,
AP,Food Processing,2050,0.730244076,,,,
AP,Food Processing,2055,0.645088996,,,,
AP,Food Processing,2060,0.634324946,,,,
AP,Food Processing,2065,0.61235738,,,,
AP,Food Processing,2070,0.610063965,,,,
AP,Food Processing,2075,0.590965966,,,,
AP,Food Processing,2080,0.571907479,,,,
AP,Food Processing,2085,0.604762251,,,,
AP,Food Processing,2090,0.583570824,,,,
AP,Food Processing,2095,0.562467517,,,,
AP,Food Processing,2100,0.541439902,,,,
AR,Food Processing,2015,0.3,,,,
AR,Food Processing,2025,0.821591934,,,,
AR,Food Processing,2030,0.796004931,,,,
AR,Food Processing,2035,0.780639601,,,,
AR,Food Processing,2040,0.766371789,,,,
AR,Food Processing,2045,0.740684438,,,,
AR,Food Processing,2050,0.729694546,,,,
AR,Food Processing,2055,0.645350081,,,,
AR,Food Processing,2060,0.623852203,,,,
AR,Food Processing,2065,0.611848829,,,,
AR,Food Processing,2070,0.590791549,,,,
AR,Food Processing,2075,0.591456406,,,,
AR,Food Processing,2080,0.570924026,,,,
AR,Food Processing,2085,0.552087671,,,,
AR,Food Processing,2090,0.582500453,,,,
AR,Food Processing,2095,0.560091812,,,,
AR,Food Processing,2100,0.538627921,,,,
AS,Food Processing,2015,0.3,,,,
AS,Food Processing,2025,0.812641711,,,,
AS,Food Processing,2030,0.795593994,,,,
AS,Food Processing,2035,0.769626983,,,,
AS,Food Processing,2040,0.753956319,,,,
AS,Food Processing,2045,0.740436201,,,,
AS,Food Processing,2050,0.730232998,,,,
AS,Food Processing,2055,0.638341694,,,,
AS,Food Processing,2060,0.623567925,,,,
AS,Food Processing,2065,0.612355959,,,,
AS,Food Processing,2070,0.590434357,,,,
AS,Food Processing,2075,0.590960076,,,,
AS,Food Processing,2080,0.571916195,,,,
AS,Food Processing,2085,0.552904182,,,,
AS,Food Processing,2090,0.583572955,,,,
AS,Food Processing,2095,0.562487376,,,,
AS,Food Processing,2100,0.541410653,,,,
BR,Food Processing,2015,0.3,,,,
BR,Food Processing,2025,0.812641693,,,,
BR,Food Processing,2030,0.795594116,,,,
BR,Food Processing,2035,0.769626925,,,,
BR,Food Processing,2040,0.753957299,,,,
BR,Food Processing,2045,0.740431903,,,,
BR,Food Processing,2050,0.730237799,,,,
BR,Food Processing,2055,0.645088357,,,,
BR,Food Processing,2060,0.623567666,,,,
BR,Food Processing,2065,0.612358517,,,,
BR,Food Processing,2070,0.590436825,,,,
BR,Food Processing,2075,0.590959319,,,,
BR,Food Processing,2080,0.571909921,,,,
BR,Food Processing,2085,0.604769997,,,,
BR,Food Processing,2090,0.583568511,,,,
BR,Food Processing,2095,0.562474726,,,,
BR,Food Processing,2100,0.541445257,,,,
CG,Food Processing,2015,0.3,,,,
CG,Food Processing,2025,0.812642055,,,,
CG,Food Processing,2030,0.786787726,,,,
CG,Food Processing,2035,0.769627098,,,,
CG,Food Processing,2040,0.753957801,,,,
CG,Food Processing,2045,0.740426104,,,,
CG,Food Processing,2050,0.730240529,,,,
CG,Food Processing,2055,0.638342372,,,,
CG,Food Processing,2060,0.62356834,,,,
CG,Food Processing,2065,0.602074685,,,,
CG,Food Processing,2070,0.590437611,,,,
CG,Food Processing,2075,0.572128519,,,,
CG,Food Processing,2080,0.571905506,,,,
CG,Food Processing,2085,0.552914353,,,,
CG,Food Processing,2090,0.533952451,,,,
CG,Food Processing,2095,0.562424201,,,,
CG,Food Processing,2100,0.541487662,,,,
CH,Food Processing,2015,0.3,,,,
CH,Food Processing,2025,0.822118387,,,,
CH,Food Processing,2030,0.795594163,,,,
CH,Food Processing,2035,0.780159652,,,,
CH,Food Processing,2040,0.767060487,,,,
CH,Food Processing,2045,0.740319515,,,,
CH,Food Processing,2050,0.730356587,,,,
CH,Food Processing,2055,0.645053755,,,,
CH,Food Processing,2060,0.623634718,,,,
CH,Food Processing,2065,0.612347043,,,,
CH,Food Processing,2070,0.590457945,,,,
CH,Food Processing,2075,0.590766774,,,,
CH,Food Processing,2080,0.571931157,,,,
CH,Food Processing,2085,0.552970803,,,,
CH,Food Processing,2090,0.583120826,,,,
CH,Food Processing,2095,0.562388645,,,,
CH,Food Processing,2100,0.541451364,,,,
DD,Food Processing,2015,0.3,,,,
DD,Food Processing,2025,0.24,,,,
DD,Food Processing,2030,0.219909502,,,,
DD,Food Processing,2035,0.198733032,,,,
DD,Food Processing,2040,0.176742081,,,,
DD,Food Processing,2045,0.154751131,,,,
DD,Food Processing,2050,0.133303167,,,,
DD,Food Processing,2055,0.11321267,,,,
DD,Food Processing,2060,0.095565611,,,,
DD,Food Processing,2065,0.08959276,,,,
DD,Food Processing,2070,0.084434389,,,,
DD,Food Processing,2075,0.079276018,,,,
DD,Food Processing,2080,0.074660633,,,,
DD,Food Processing,2085,0.070316742,,,,
DD,Food Processing,2090,0.069502262,,,,
DD,Food Processing,2095,0.06841629,,,,
DD,Food Processing,2100,0.067330317,,,,
DL,Food Processing,2015,0.3,,,,
DL,Food Processing,2025,0.812641796,,,,
DL,Food Processing,2030,0.795593798,,,,
DL,Food Processing,2035,0.780158994,,,,
DL,Food Processing,2040,0.753959832,,,,
DL,Food Processing,2045,0.740431613,,,,
DL,Food Processing,2050,0.730229176,,,,
DL,Food Processing,2055,0.645089164,,,,
